timestamp ecg beat_detected ibi
4041527540.0 1.5689149856 0 691964.0
4041531548.0 1.9257086753 0 695972.0
4041535544.0 1.9990224838 0 699968.0
4041539540.0 1.6862169265 0 703964.0
4041543548.0 1.378299117 0 707972.0
4041547556.0 1.4369501113 0 711980.0
4041551560.0 1.808406639 0 715984.0
4041555548.0 2.0185728073 0 719972.0
4041559548.0 1.9696969985 0 723972.0
4041563548.0 2.0869989395 0 727972.0
4041567540.0 2.6930596828 0 731964.0
4041571540.0 3.6119256019 0 735964.0
4041575540.0 4.1886606216 1 739964.0
4041579544.0 4.1544475555 0 4004.0
4041583548.0 3.8220918655 0 8008.0
4041587552.0 3.5728249549 0 12012.0
4041591552.0 3.3284456729 0 16012.0
4041595552.0 2.8299119949 0 20012.0
4041599556.0 2.1358749866 0 24016.0
4041603556.0 1.5298142433 0 28016.0
4041607560.0 1.3685239553 0 32020.0
4041611556.0 1.5542521476 0 36016.0
4041615556.0 1.5835777282 0 40016.0
4041619552.0 1.3000977039 0 44012.0
4041623528.0 1.0606060028 0 47988.0
4041627500.0 1.1534701585 0 51960.0
4041631512.0 1.4956011772 0 55972.0
4041635516.0 1.6080156326 0 59976.0
4041639516.0 1.3587487936 0 63976.0
4041643520.0 1.1094819307 0 67980.0
4041647512.0 1.2170088291 0 71972.0
4041651516.0 1.5689149856 0 75976.0
4041655524.0 1.6862169265 0 79984.0
4041659532.0 1.4222873687 0 83992.0
4041663536.0 1.182795639 0 87996.0
4041667532.0 1.3098728656 0 91992.0
4041671532.0 1.6764417648 0 95992.0
4041675540.0 1.808406639 0 100000.0
4041679532.0 1.5493645668 0 103992.0
4041683540.0 1.2756597995 0 108000.0
4041687548.0 1.3538612127 0 112008.0
4041691560.0 1.7155425548 0 116020.0
4041695560.0 1.8279570579 0 120020.0
4041699552.0 1.5786901473 0 124012.0
4041703548.0 1.3343108892 0 128008.0
4041707548.0 1.4418377876 0 132008.0
4041711548.0 1.8035190582 0 136008.0
4041715552.0 1.9061583518 0 140012.0
4041719548.0 1.6275659561 0 144008.0
4041723552.0 1.3685239553 0 148012.0
4041727552.0 1.4662756919 0 152012.0
4041731552.0 1.8572825431 0 156012.0
4041735552.0 1.9941349029 0 160012.0
4041739548.0 1.7546432018 0 164008.0
4041743548.0 1.4858260154 0 168008.0
4041747548.0 1.5786901473 0 172008.0
4041751540.0 1.9501466751 0 176000.0
4041755548.0 2.1212120056 0 180008.0
4041759548.0 1.8817204475 0 184008.0
4041763548.0 1.59335289 0 188008.0
4041767540.0 1.6471162796 0 192000.0
4041771552.0 1.9843597412 0 196012.0
4041775548.0 2.0869989395 0 200008.0
4041779540.0 1.8328446388 0 204000.0
4041783540.0 1.5982404708 0 208000.0
4041787532.0 1.7350928783 0 211992.0
4041791528.0 2.1114368438 0 215988.0
4041795532.0 2.2091886997 0 219992.0
4041799532.0 1.9305962562 0 223992.0
4041803532.0 1.6862169265 0 227992.0
4041807540.0 1.7937438488 0 232000.0
4041811544.0 2.1896383762 0 236004.0
4041815548.0 2.3216030597 0 240008.0
4041819544.0 2.028347969 0 244004.0
4041823540.0 1.7302052974 0 248000.0
4041827540.0 1.808406639 0 252000.0
4041831524.0 2.160312891 0 255984.0
4041835516.0 2.2580645084 0 259976.0
4041839512.0 1.9843597412 0 263972.0
4041843516.0 1.6862169265 0 267976.0
4041847524.0 1.7399804592 0 271984.0
4041851524.0 2.0527858734 0 275984.0
4041855524.0 2.106549263 0 279984.0
4041859524.0 1.7790811061 0 283984.0
4041863524.0 1.4613881111 0 287984.0
4041867540.0 1.500488758 0 292000.0
4041871532.0 1.823069477 0 295992.0
4041875524.0 1.9257086753 0 299984.0
4041879516.0 1.6520038604 0 303976.0
4041883508.0 1.378299117 0 307968.0
4041887516.0 1.4516129493 0 311976.0
4041891524.0 1.783968687 0 315984.0
4041895524.0 1.8866080284 0 319984.0
4041899524.0 1.6129032135 0 323984.0
4041903532.0 1.3489736318 0 327992.0
4041907540.0 1.4565005302 0 332000.0
4041911532.0 1.8279570579 0 335992.0
4041915532.0 1.9305962562 0 339992.0
4041919540.0 1.666666603 0 344000.0
4041923532.0 1.4173997879 0 347992.0
4041927540.0 1.5151515007 0 352000.0
4041931540.0 1.862170124 0 356000.0
4041935540.0 1.9550342559 0 360000.0
4041939540.0 1.666666603 0 364000.0
4041943540.0 1.378299117 0 368000.0
4041947540.0 1.4760508537 0 372000.0
4041951532.0 1.8328446388 0 375992.0
4041955540.0 1.9501466751 0 380000.0
4041959540.0 1.6813293457 0 384000.0
4041963548.0 1.4467253684 0 388008.0
4041967540.0 1.5689149856 0 392000.0
4041971544.0 1.9354838371 0 396004.0
4041975540.0 2.0478982925 0 400000.0
4041979540.0 1.7986314296 0 404000.0
4041983540.0 1.5493645668 0 408000.0
4041987544.0 1.6226783752 0 412004.0
4041991544.0 1.9648094177 0 416004.0
4041995540.0 2.0576734542 0 420000.0
4041999540.0 1.74486804 0 424000.0
4042003524.0 1.4565005302 0 427984.0
4042007508.0 1.5444769859 0 431968.0
4042011516.0 1.8963831901 0 435976.0
4042015524.0 2.0087976455 0 439984.0
4042019516.0 1.74486804 0 443976.0
4042023508.0 1.4662756919 0 447968.0
4042027516.0 1.5591397285 0 451976.0
4042031524.0 1.9305962562 0 455984.0
4042035524.0 2.0576734542 0 459984.0
4042039524.0 1.7741935253 0 463984.0
4042043532.0 1.4858260154 0 467992.0
